,Year,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,County,pop2010,acs_2017_2,State,fmr_type,fmr_pct_chg,fmr_dollar_chg
799,2018,463,517,687,861,989,Johnson County,12582.0,654,IL,40,0.050458716,33
800,2018,879,1014,1180,1501,1794,Kane County,515269.0,1232,IL,40,-0.042207792,-52
801,2018,567,668,889,1206,1441,Kankakee County,113449.0,899,IL,40,-0.011123471,-10
802,2018,915,921,1225,1782,2158,Kendall County,114736.0,1100,IL,40,0.113636364,125
803,2018,427,504,670,848,913,Knox County,52919.0,654,IL,40,0.024464832,16
804,2018,879,1014,1180,1501,1794,Lake County,703462.0,1232,IL,40,-0.042207792,-52
805,2018,498,587,781,1108,1189,La Salle County,113924.0,728,IL,40,0.072802198,53
806,2018,500,504,670,840,913,Lawrence County,16833.0,654,IL,40,0.024464832,16
807,2018,527,560,745,934,1050,Lee County,36031.0,705,IL,40,0.056737589,40
808,2018,446,526,699,952,1002,Livingston County,38950.0,666,IL,40,0.04954955,33
809,2018,470,525,698,933,981,Logan County,30305.0,661,IL,40,0.055975794,37
810,2018,493,583,732,918,1026,McDonough County,32612.0,710,IL,40,0.030985915,22
811,2018,879,1014,1180,1501,1794,McHenry County,308760.0,1232,IL,40,-0.042207792,-52
812,2018,613,677,894,1229,1534,McLean County,169572.0,810,IL,40,0.103703704,84
813,2018,487,584,764,1048,1067,Macon County,110768.0,697,IL,40,0.096126255,67
814,2018,457,504,670,914,964,Macoupin County,47765.0,654,IL,40,0.024464832,16
815,2018,609,692,896,1187,1388,Madison County,269282.0,896,IL,40,0.0,0
816,2018,427,504,670,880,926,Marion County,39437.0,654,IL,40,0.024464832,16
817,2018,549,610,778,994,1128,Marshall County,12640.0,775,IL,40,0.003870968,3
818,2018,482,538,716,898,975,Mason County,14666.0,686,IL,40,0.043731778,30
819,2018,493,571,760,953,1100,Massac County,15429.0,735,IL,40,0.034013605,25
820,2018,555,636,826,1067,1125,Menard County,12705.0,783,IL,40,0.054916986,43
821,2018,515,607,778,1013,1137,Mercer County,16434.0,738,IL,40,0.054200542,40
822,2018,609,692,896,1187,1388,Monroe County,32957.0,896,IL,40,0.0,0
823,2018,436,545,684,858,986,Montgomery County,30104.0,681,IL,40,0.004405286,3
824,2018,427,504,670,893,913,Morgan County,35547.0,658,IL,40,0.018237082,12
825,2018,521,583,670,901,1052,Moultrie County,14846.0,654,IL,40,0.024464832,16
826,2018,474,553,736,993,1157,Ogle County,53497.0,721,IL,40,0.020804438,15
827,2018,549,610,778,994,1128,Peoria County,186494.0,775,IL,40,0.003870968,3
828,2018,451,563,670,863,980,Perry County,22350.0,654,IL,40,0.024464832,16
829,2018,615,695,849,1076,1386,Piatt County,16729.0,829,IL,40,0.024125452,20
830,2018,451,504,670,857,913,Pike County,16430.0,654,IL,40,0.024464832,16
831,2018,451,504,670,961,964,Pope County,4470.0,654,IL,40,0.024464832,16
832,2018,451,583,670,946,964,Pulaski County,6161.0,654,IL,40,0.024464832,16
833,2018,484,548,729,916,1049,Putnam County,6006.0,675,IL,40,0.08,54
834,2018,474,559,674,872,1061,Randolph County,33476.0,654,IL,40,0.03058104,20
835,2018,500,504,670,883,1057,Richland County,16233.0,654,IL,40,0.024464832,16
836,2018,515,607,778,1013,1137,Rock Island County,147546.0,738,IL,40,0.054200542,40
837,2018,609,692,896,1187,1388,St. Clair County,270056.0,896,IL,40,0.0,0
838,2018,427,504,670,909,913,Saline County,24913.0,654,IL,40,0.024464832,16
839,2018,555,636,826,1067,1125,Sangamon County,197465.0,783,IL,40,0.054916986,43
840,2018,451,537,670,843,964,Schuyler County,7544.0,654,IL,40,0.024464832,16
841,2018,451,504,670,840,913,Scott County,5355.0,654,IL,40,0.024464832,16
842,2018,451,504,670,932,1068,Shelby County,22363.0,654,IL,40,0.024464832,16
843,2018,549,610,778,994,1128,Stark County,5994.0,775,IL,40,0.003870968,3
844,2018,442,504,670,843,965,Stephenson County,47711.0,654,IL,40,0.024464832,16
845,2018,549,610,778,994,1128,Tazewell County,135394.0,775,IL,40,0.003870968,3
846,2018,451,504,670,927,1174,Union County,17808.0,654,IL,40,0.024464832,16
847,2018,473,568,741,929,1039,Vermilion County,81625.0,703,IL,40,0.054054054,38
848,2018,455,508,675,919,919,Wabash County,11947.0,654,IL,40,0.032110092,21
849,2018,483,515,685,871,933,Warren County,17707.0,661,IL,40,0.036308623,24
850,2018,527,531,706,885,962,Washington County,14716.0,674,IL,40,0.047477745,32
851,2018,451,504,670,840,923,Wayne County,16760.0,654,IL,40,0.024464832,16
852,2018,427,504,670,879,1007,White County,14665.0,654,IL,40,0.024464832,16
853,2018,542,582,719,908,1022,Whiteside County,58498.0,682,IL,40,0.054252199,37
854,2018,879,1014,1180,1501,1794,Will County,677560.0,1232,IL,40,-0.042207792,-52
855,2018,520,523,696,963,1226,Williamson County,66357.0,673,IL,40,0.034175334,23
856,2018,516,584,777,1047,1130,Winnebago County,295266.0,768,IL,40,0.01171875,9
857,2018,549,610,778,994,1128,Woodford County,38664.0,775,IL,40,0.003870968,3
858,2018,486,579,697,1014,1218,Adams County,34387.0,666,IN,40,0.046546547,31
859,2018,503,590,752,967,1073,Allen County,355329.0,691,IN,40,0.088277858,61
860,2018,628,707,843,1075,1152,Bartholomew County,76794.0,856,IN,40,-0.015186916,-13
861,2018,612,690,824,1117,1423,Benton County,8854.0,827,IN,40,-0.00362757,-3
862,2018,486,524,697,940,1030,Blackford County,12766.0,666,IN,40,0.046546547,31
863,2018,599,696,852,1140,1296,Boone County,56640.0,850,IN,40,0.002352941,2
864,2018,599,696,852,1140,1296,Brown County,15242.0,850,IN,40,0.002352941,2
865,2018,521,524,697,979,982,Carroll County,20155.0,666,IN,40,0.046546547,31
866,2018,449,529,704,883,1050,Cass County,38966.0,683,IN,40,0.030746706,21
867,2018,578,656,821,1119,1259,Clark County,110232.0,793,IN,40,0.035308953,28
868,2018,491,607,769,1011,1047,Clay County,26890.0,758,IN,40,0.014511873,11
869,2018,467,573,732,986,1012,Clinton County,33224.0,692,IN,40,0.057803468,40
870,2018,486,524,697,939,999,Crawford County,10713.0,666,IN,40,0.046546547,31
871,2018,486,524,697,955,978,Daviess County,31648.0,666,IN,40,0.046546547,31
872,2018,556,643,845,1178,1370,Dearborn County,50047.0,806,IN,40,0.048387097,39
873,2018,570,617,816,1050,1111,Decatur County,25740.0,770,IN,40,0.05974026,46
874,2018,478,575,718,960,978,DeKalb County,42223.0,689,IN,40,0.042089985,29
875,2018,531,552,728,942,1150,Delaware County,117671.0,693,IN,40,0.050505051,35
876,2018,528,531,697,961,1228,Dubois County,41889.0,666,IN,40,0.046546547,31
877,2018,498,597,781,979,1098,Elkhart County,197559.0,751,IN,40,0.039946738,30
878,2018,502,541,719,920,1066,Fayette County,24277.0,674,IN,40,0.066765579,45
879,2018,578,656,821,1119,1259,Floyd County,74578.0,793,IN,40,0.035308953,28
880,2018,534,575,765,959,1042,Fountain County,17240.0,738,IN,40,0.036585366,27
881,2018,475,559,744,933,1066,Franklin County,23087.0,737,IN,40,0.009497965,7
882,2018,486,607,697,874,949,Fulton County,20836.0,666,IN,40,0.046546547,31
883,2018,612,630,723,931,988,Gibson County,33503.0,666,IN,40,0.085585586,57
884,2018,484,548,697,943,1012,Grant County,70061.0,666,IN,40,0.046546547,31
885,2018,475,577,697,874,1228,Greene County,33165.0,666,IN,40,0.046546547,31
886,2018,599,696,852,1140,1296,Hamilton County,274569.0,850,IN,40,0.002352941,2
887,2018,599,696,852,1140,1296,Hancock County,70002.0,850,IN,40,0.002352941,2
888,2018,578,656,821,1119,1259,Harrison County,39364.0,793,IN,40,0.035308953,28
889,2018,599,696,852,1140,1296,Hendricks County,145448.0,850,IN,40,0.002352941,2
890,2018,547,551,697,920,960,Henry County,49462.0,666,IN,40,0.046546547,31
891,2018,494,532,697,959,987,Howard County,82752.0,745,IN,40,-0.06442953,-48
892,2018,510,562,715,980,984,Huntington County,37124.0,666,IN,40,0.073573574,49
893,2018,509,617,730,1052,1171,Jackson County,42376.0,675,IN,40,0.081481481,55
894,2018,611,617,812,1018,1430,Jasper County,33478.0,765,IN,40,0.061437908,47
895,2018,486,532,697,946,949,Jay County,21253.0,666,IN,40,0.046546547,31
896,2018,577,599,748,1029,1058,Jefferson County,32428.0,723,IN,40,0.034578147,25
897,2018,539,580,772,971,1051,Jennings County,28525.0,750,IN,40,0.029333333,22
898,2018,599,696,852,1140,1296,Johnson County,139654.0,850,IN,40,0.002352941,2
899,2018,549,553,735,992,1001,Knox County,38440.0,689,IN,40,0.066763425,46
900,2018,547,625,765,1008,1042,Kosciusko County,77358.0,753,IN,40,0.015936255,12
901,2018,486,591,697,960,1136,LaGrange County,37128.0,666,IN,40,0.046546547,31
902,2018,578,741,906,1154,1248,Lake County,496005.0,864,IN,40,0.048611111,42
903,2018,484,572,758,951,1032,LaPorte County,111467.0,729,IN,40,0.039780521,29
904,2018,495,559,743,932,1309,Lawrence County,46134.0,689,IN,40,0.078374456,54
905,2018,467,568,732,954,1109,Madison County,131636.0,775,IN,40,-0.055483871,-43
906,2018,599,696,852,1140,1296,Marion County,903393.0,850,IN,40,0.002352941,2
907,2018,559,573,753,975,1026,Marshall County,47051.0,700,IN,40,0.075714286,53
908,2018,486,542,697,1010,1228,Martin County,10334.0,666,IN,40,0.046546547,31
909,2018,486,607,697,962,1228,Miami County,36903.0,666,IN,40,0.046546547,31
910,2018,678,709,920,1208,1620,Monroe County,137974.0,884,IN,40,0.040723982,36
911,2018,549,567,754,968,1027,Montgomery County,38124.0,722,IN,40,0.04432133,32
912,2018,599,696,852,1140,1296,Morgan County,68894.0,850,IN,40,0.002352941,2
913,2018,578,741,906,1154,1248,Newton County,14244.0,864,IN,40,0.048611111,42
914,2018,490,607,702,940,1174,Noble County,47536.0,666,IN,40,0.054054054,36
915,2018,556,643,845,1178,1370,Ohio County,6128.0,806,IN,40,0.048387097,39
916,2018,486,550,697,940,1073,Orange County,19840.0,666,IN,40,0.046546547,31
917,2018,520,580,726,966,1279,Owen County,21575.0,725,IN,40,0.00137931,1
918,2018,486,527,697,874,1097,Parke County,17339.0,666,IN,40,0.046546547,31
919,2018,487,525,698,927,951,Perry County,19338.0,666,IN,40,0.048048048,32
920,2018,486,524,697,874,1157,Pike County,12845.0,666,IN,40,0.046546547,31
921,2018,578,741,906,1154,1248,Porter County,164343.0,864,IN,40,0.048611111,42
922,2018,555,595,769,968,1047,Posey County,25910.0,787,IN,40,-0.022871665,-18
923,2018,486,541,697,905,999,Pulaski County,13402.0,666,IN,40,0.046546547,31
924,2018,535,539,697,979,999,Putnam County,37963.0,690,IN,40,0.010144928,7
925,2018,486,577,697,971,1155,Randolph County,26171.0,666,IN,40,0.046546547,31
926,2018,475,579,744,949,1039,Ripley County,28818.0,704,IN,40,0.056818182,40
927,2018,497,535,712,893,1024,Rush County,17392.0,666,IN,40,0.069069069,46
928,2018,547,689,858,1100,1169,St. Joseph County,266931.0,792,IN,40,0.083333333,66
929,2018,551,588,782,1047,1260,Scott County,24181.0,726,IN,40,0.077134986,56
930,2018,599,696,852,1140,1296,Shelby County,44436.0,850,IN,40,0.002352941,2
931,2018,445,524,697,923,951,Spencer County,20952.0,666,IN,40,0.046546547,31
932,2018,516,556,739,927,1170,Starke County,23363.0,697,IN,40,0.06025825,42
933,2018,542,584,777,985,1058,Steuben County,34185.0,730,IN,40,0.064383562,47
934,2018,493,586,773,969,1053,Sullivan County,21475.0,770,IN,40,0.003896104,3
935,2018,514,553,736,999,1002,Switzerland County,10613.0,666,IN,40,0.105105105,70
936,2018,612,690,824,1117,1423,Tippecanoe County,172780.0,827,IN,40,-0.00362757,-3
937,2018,549,653,786,985,1071,Tipton County,15936.0,739,IN,40,0.063599459,47
938,2018,460,593,699,876,1014,Union County,7516.0,666,IN,40,0.04954955,33
939,2018,555,595,769,968,1047,Vanderburgh County,179703.0,787,IN,40,-0.022871665,-18
940,2018,491,607,769,1011,1047,Vermillion County,16212.0,758,IN,40,0.014511873,11
941,2018,491,607,769,1011,1047,Vigo County,107848.0,758,IN,40,0.014511873,11
942,2018,509,541,701,879,955,Wabash County,32888.0,666,IN,40,0.052552553,35
943,2018,506,569,725,984,987,Warren County,8508.0,679,IN,40,0.067746686,46
944,2018,555,595,769,968,1047,Warrick County,59689.0,787,IN,40,-0.022871665,-18
945,2018,491,556,697,948,1136,Washington County,28262.0,666,IN,40,0.046546547,31
946,2018,511,554,724,931,986,Wayne County,68917.0,694,IN,40,0.043227666,30
947,2018,503,590,752,967,1073,Wells County,27636.0,691,IN,40,0.088277858,61
948,2018,503,567,721,978,982,White County,24643.0,666,IN,40,0.082582583,55
949,2018,503,590,752,967,1073,Whitley County,33292.0,691,IN,40,0.088277858,61
950,2018,465,489,650,815,885,Adair County,7682.0,630,IA,40,0.031746032,20
951,2018,465,498,650,945,1098,Adams County,4029.0,630,IA,40,0.031746032,20
952,2018,465,490,650,815,924,Allamakee County,14330.0,630,IA,40,0.031746032,20
953,2018,465,489,650,834,890,Appanoose County,12887.0,630,IA,40,0.031746032,20
954,2018,465,489,650,894,997,Audubon County,6119.0,630,IA,40,0.031746032,20
955,2018,513,517,650,840,902,Benton County,26076.0,646,IA,40,0.00619195,4
956,2018,491,603,765,988,1218,Black Hawk County,131090.0,755,IA,40,0.013245033,10
957,2018,491,584,687,932,936,Boone County,26306.0,662,IA,40,0.03776435,25
958,2018,439,525,672,907,1077,Bremer County,24276.0,678,IA,40,-0.008849558,-6
959,2018,505,508,676,917,921,Buchanan County,20958.0,672,IA,40,0.005952381,4
960,2018,442,490,651,915,1005,Buena Vista County,20260.0,632,IA,40,0.030063291,19
961,2018,489,492,650,842,885,Butler County,14867.0,630,IA,40,0.031746032,20
962,2018,465,566,650,823,885,Calhoun County,9670.0,630,IA,40,0.031746032,20
963,2018,485,489,650,815,885,Carroll County,20816.0,630,IA,40,0.031746032,20
964,2018,465,566,650,841,911,Cass County,13956.0,630,IA,40,0.031746032,20
965,2018,491,516,686,928,959,Cedar County,18499.0,682,IA,40,0.005865103,4
966,2018,459,541,720,931,1127,Cerro Gordo County,44151.0,707,IA,40,0.018387553,13
967,2018,465,524,650,903,906,Cherokee County,12072.0,630,IA,40,0.031746032,20
968,2018,465,561,650,882,885,Chickasaw County,12439.0,630,IA,40,0.031746032,20
969,2018,521,547,728,913,1130,Clarke County,9286.0,712,IA,40,0.02247191,16
970,2018,465,489,650,941,1145,Clay County,16667.0,630,IA,40,0.031746032,20
971,2018,445,508,650,834,898,Clayton County,18129.0,630,IA,40,0.031746032,20
972,2018,487,536,704,926,1075,Clinton County,49116.0,679,IA,40,0.036818851,25
973,2018,465,489,650,815,885,Crawford County,17096.0,630,IA,40,0.031746032,20
974,2018,597,708,875,1181,1304,Dallas County,66135.0,824,IA,40,0.061893204,51
975,2018,481,505,672,909,920,Davis County,8753.0,661,IA,40,0.016641452,11
976,2018,465,492,650,843,973,Decatur County,8457.0,630,IA,40,0.031746032,20
977,2018,465,489,650,927,1107,Delaware County,17764.0,630,IA,40,0.031746032,20
978,2018,467,547,728,918,1102,Des Moines County,40325.0,742,IA,40,-0.018867925,-14
979,2018,496,521,693,895,1036,Dickinson County,16667.0,697,IA,40,-0.005738881,-4
980,2018,500,586,780,1032,1204,Dubuque County,93653.0,819,IA,40,-0.047619048,-39
981,2018,465,513,650,882,885,Emmet County,10302.0,630,IA,40,0.031746032,20
982,2018,465,489,650,815,885,Fayette County,20880.0,630,IA,40,0.031746032,20
983,2018,465,520,650,882,885,Floyd County,16303.0,630,IA,40,0.031746032,20
984,2018,465,489,650,882,885,Franklin County,10680.0,630,IA,40,0.031746032,20
985,2018,465,489,650,815,925,Fremont County,7441.0,630,IA,40,0.031746032,20
986,2018,465,489,650,815,951,Greene County,9336.0,643,IA,40,0.01088647,7
987,2018,491,603,765,988,1218,Grundy County,12453.0,755,IA,40,0.013245033,10
988,2018,597,708,875,1181,1304,Guthrie County,10954.0,824,IA,40,0.061893204,51
989,2018,494,538,691,882,1116,Hamilton County,15673.0,674,IA,40,0.025222552,17
990,2018,465,539,650,822,1036,Hancock County,11341.0,630,IA,40,0.031746032,20
991,2018,465,489,650,935,1090,Hardin County,17534.0,630,IA,40,0.031746032,20
992,2018,606,744,927,1248,1377,Harrison County,14928.0,894,IA,40,0.036912752,33
993,2018,545,548,659,892,898,Henry County,20145.0,645,IA,40,0.021705426,14
994,2018,465,566,650,894,966,Howard County,9566.0,630,IA,40,0.031746032,20
995,2018,465,489,650,821,955,Humboldt County,9815.0,630,IA,40,0.031746032,20
996,2018,465,546,650,934,1131,Ida County,7089.0,630,IA,40,0.031746032,20
997,2018,465,539,650,945,1145,Iowa County,16355.0,630,IA,40,0.031746032,20
998,2018,465,547,650,884,908,Jackson County,19848.0,630,IA,40,0.031746032,20
999,2018,466,514,683,923,1058,Jasper County,36842.0,685,IA,40,-0.002919708,-2
1000,2018,476,561,746,935,1102,Jefferson County,16843.0,734,IA,40,0.016348774,12
1001,2018,625,723,956,1391,1684,Johnson County,130882.0,1012,IA,40,-0.055335968,-56
1002,2018,417,491,653,852,1005,Jones County,20638.0,649,IA,40,0.006163328,4
1003,2018,465,510,650,906,927,Keokuk County,10511.0,630,IA,40,0.031746032,20
1004,2018,465,489,650,882,885,Kossuth County,15543.0,630,IA,40,0.031746032,20
1005,2018,415,522,650,861,944,Lee County,35862.0,632,IA,40,0.028481013,18
1006,2018,494,582,774,1095,1207,Linn County,211226.0,764,IA,40,0.013089005,10
1007,2018,504,526,699,876,952,Louisa County,11387.0,686,IA,40,0.018950437,13
1008,2018,492,517,688,915,937,Lucas County,8898.0,702,IA,40,-0.01994302,-14
1009,2018,465,489,650,815,885,Lyon County,11581.0,630,IA,40,0.031746032,20
1010,2018,597,708,875,1181,1304,Madison County,15679.0,824,IA,40,0.061893204,51
1011,2018,497,523,695,871,947,Mahaska County,22381.0,675,IA,40,0.02962963,20
1012,2018,547,550,732,918,1111,Marion County,33309.0,731,IA,40,0.001367989,1
1013,2018,464,570,728,950,1023,Marshall County,40648.0,705,IA,40,0.032624113,23
1014,2018,606,744,927,1248,1377,Mills County,15059.0,894,IA,40,0.036912752,33
1015,2018,485,489,650,815,885,Mitchell County,10776.0,645,IA,40,0.007751938,5
1016,2018,485,489,650,887,1037,Monona County,9243.0,630,IA,40,0.031746032,20
1017,2018,479,504,670,840,917,Monroe County,7970.0,630,IA,40,0.063492063,40
1018,2018,465,489,650,882,885,Montgomery County,10740.0,630,IA,40,0.031746032,20
1019,2018,521,614,817,1064,1222,Muscatine County,42745.0,796,IA,40,0.02638191,21
1020,2018,465,489,650,905,923,O'Brien County,14398.0,630,IA,40,0.031746032,20
1021,2018,465,489,650,880,890,Osceola County,6462.0,630,IA,40,0.031746032,20
1022,2018,465,489,650,879,1045,Page County,15932.0,630,IA,40,0.031746032,20
1023,2018,465,489,650,897,963,Palo Alto County,9421.0,630,IA,40,0.031746032,20
1024,2018,431,521,675,848,919,Plymouth County,24986.0,661,IA,40,0.02118003,14
1025,2018,465,534,650,882,885,Pocahontas County,7310.0,630,IA,40,0.031746032,20
1026,2018,597,708,875,1181,1304,Polk County,430640.0,824,IA,40,0.061893204,51
1027,2018,606,744,927,1248,1377,Pottawattamie County,93158.0,894,IA,40,0.036912752,33
1028,2018,495,542,692,875,1047,Poweshiek County,18914.0,687,IA,40,0.00727802,5
1029,2018,465,542,650,886,890,Ringgold County,5131.0,630,IA,40,0.031746032,20
1030,2018,465,510,650,926,929,Sac County,10350.0,630,IA,40,0.031746032,20
1031,2018,515,607,778,1013,1137,Scott County,165224.0,738,IA,40,0.054200542,40
1032,2018,478,502,668,906,910,Shelby County,12167.0,662,IA,40,0.009063444,6
1033,2018,465,489,651,862,909,Sioux County,33704.0,630,IA,40,0.033333333,21
1034,2018,607,735,887,1209,1495,Story County,89542.0,805,IA,40,0.101863354,82
1035,2018,490,515,685,859,933,Tama County,17767.0,680,IA,40,0.007352941,5
1036,2018,465,489,650,815,885,Taylor County,6317.0,630,IA,40,0.031746032,20
1037,2018,465,515,650,930,1116,Union County,12534.0,630,IA,40,0.031746032,20
1038,2018,465,522,650,886,890,Van Buren County,7570.0,630,IA,40,0.031746032,20
1039,2018,461,544,723,923,991,Wapello County,35625.0,715,IA,40,0.011188811,8
1040,2018,597,708,875,1181,1304,Warren County,46225.0,824,IA,40,0.061893204,51
1041,2018,515,584,777,974,1243,Washington County,21704.0,801,IA,40,-0.029962547,-24
1042,2018,465,489,650,856,885,Wayne County,6403.0,630,IA,40,0.031746032,20
1043,2018,508,511,650,886,911,Webster County,38013.0,630,IA,40,0.031746032,20
1044,2018,489,492,650,945,957,Winnebago County,10866.0,630,IA,40,0.031746032,20
1045,2018,465,489,650,863,985,Winneshiek County,21056.0,630,IA,40,0.031746032,20
1046,2018,514,606,806,1011,1098,Woodbury County,102172.0,753,IA,40,0.070385126,53
1047,2018,465,508,650,900,915,Worth County,7598.0,630,IA,40,0.031746032,20
1048,2018,415,495,650,838,923,Wright County,13229.0,630,IA,40,0.031746032,20
1049,2018,508,536,697,874,1127,Allen County,13371.0,681,KS,40,0.02349486,16
1050,2018,508,607,697,1014,1160,Anderson County,8102.0,681,KS,40,0.02349486,16
1051,2018,534,551,733,919,1291,Atchison County,16924.0,739,KS,40,-0.00811908,-6
1052,2018,508,524,697,874,949,Barber County,4861.0,681,KS,40,0.02349486,16
1053,2018,508,524,697,874,1117,Barton County,27674.0,681,KS,40,0.02349486,16
1054,2018,445,524,697,882,949,Bourbon County,15173.0,681,KS,40,0.02349486,16
1055,2018,508,524,697,874,949,Brown County,9984.0,681,KS,40,0.02349486,16
1056,2018,515,609,807,1103,1302,Butler County,65880.0,764,KS,40,0.056282723,43
1057,2018,508,535,697,944,1020,Chase County,2790.0,681,KS,40,0.02349486,16
1058,2018,560,577,768,963,1124,Chautauqua County,3669.0,777,KS,40,-0.011583012,-9
1059,2018,508,524,697,942,1086,Cherokee County,21603.0,681,KS,40,0.02349486,16
1060,2018,508,607,697,1014,1048,Cheyenne County,2726.0,681,KS,40,0.02349486,16
1061,2018,519,535,712,935,990,Clark County,2215.0,694,KS,40,0.025936599,18
1062,2018,605,624,830,1203,1417,Clay County,8535.0,777,KS,40,0.068211068,53
1063,2018,508,529,697,874,1036,Cloud County,9533.0,681,KS,40,0.02349486,16
1064,2018,508,531,697,947,1089,Coffey County,8601.0,681,KS,40,0.02349486,16
1065,2018,508,524,697,874,1020,Comanche County,1891.0,681,KS,40,0.02349486,16
1066,2018,447,527,701,902,955,Cowley County,36311.0,700,KS,40,0.001428571,1
1067,2018,545,549,730,1025,1141,Crawford County,39134.0,738,KS,40,-0.010840108,-8
1068,2018,508,524,697,948,1020,Decatur County,2961.0,681,KS,40,0.02349486,16
1069,2018,445,543,697,946,949,Dickinson County,19754.0,681,KS,40,0.02349486,16
1070,2018,519,576,739,953,1105,Doniphan County,7945.0,712,KS,40,0.037921348,27
1071,2018,577,640,843,1226,1485,Douglas County,110826.0,845,KS,40,-0.002366864,-2
1072,2018,508,532,697,892,1020,Edwards County,3037.0,681,KS,40,0.02349486,16
1073,2018,508,525,697,919,1228,Elk County,2882.0,681,KS,40,0.02349486,16
1074,2018,539,559,710,979,1183,Ellis County,28452.0,701,KS,40,0.012838802,9
1075,2018,508,524,697,874,949,Ellsworth County,6497.0,681,KS,40,0.02349486,16
1076,2018,572,603,784,983,1207,Finney County,36776.0,773,KS,40,0.014230272,11
1077,2018,556,600,763,1057,1114,Ford County,33848.0,721,KS,40,0.058252427,42
1078,2018,588,633,807,1019,1205,Franklin County,25992.0,796,KS,40,0.013819095,11
1079,2018,736,741,985,1433,1735,Geary County,34362.0,927,KS,40,0.062567422,58
1080,2018,508,524,697,874,949,Gove County,2695.0,681,KS,40,0.02349486,16
1081,2018,508,607,697,884,1020,Graham County,2597.0,681,KS,40,0.02349486,16
1082,2018,508,524,697,874,1020,Grant County,7829.0,681,KS,40,0.02349486,16
1083,2018,508,537,697,874,949,Gray County,6006.0,681,KS,40,0.02349486,16
1084,2018,508,524,697,915,1020,Greeley County,1247.0,681,KS,40,0.02349486,16
1085,2018,508,524,697,874,1113,Greenwood County,6689.0,681,KS,40,0.02349486,16
1086,2018,543,560,745,934,1090,Hamilton County,2690.0,817,KS,40,-0.088127295,-72
1087,2018,508,524,697,874,1068,Harper County,6034.0,681,KS,40,0.02349486,16
1088,2018,515,609,807,1103,1302,Harvey County,34684.0,764,KS,40,0.056282723,43
1089,2018,674,695,925,1160,1354,Haskell County,4256.0,929,KS,40,-0.004305705,-4
1090,2018,508,535,697,874,1020,Hodgeman County,1916.0,681,KS,40,0.02349486,16
1091,2018,507,594,786,1045,1257,Jackson County,13462.0,760,KS,40,0.034210526,26
1092,2018,507,594,786,1045,1257,Jefferson County,19126.0,760,KS,40,0.034210526,26
1093,2018,508,557,697,874,949,Jewell County,3077.0,681,KS,40,0.02349486,16
1094,2018,568,713,869,1181,1340,Johnson County,544179.0,946,KS,40,-0.081395349,-77
1095,2018,508,524,697,879,1020,Kearny County,3977.0,681,KS,40,0.02349486,16
1096,2018,445,524,697,935,1118,Kingman County,7858.0,681,KS,40,0.02349486,16
1097,2018,445,607,697,982,1228,Kiowa County,2553.0,681,KS,40,0.02349486,16
1098,2018,445,524,697,892,1145,Labette County,21607.0,685,KS,40,0.017518248,12
1099,2018,517,533,709,931,1038,Lane County,1750.0,681,KS,40,0.041116006,28
1100,2018,568,713,869,1181,1340,Leavenworth County,76227.0,946,KS,40,-0.081395349,-77
1101,2018,508,607,697,915,1020,Lincoln County,3241.0,681,KS,40,0.02349486,16
1102,2018,568,713,869,1181,1340,Linn County,9656.0,946,KS,40,-0.081395349,-77
1103,2018,508,562,697,957,1077,Logan County,2756.0,681,KS,40,0.02349486,16
1104,2018,446,524,697,946,949,Lyon County,33690.0,681,KS,40,0.02349486,16
1105,2018,545,562,748,938,1048,McPherson County,29180.0,751,KS,40,-0.003994674,-3
1106,2018,508,524,697,874,949,Marion County,12660.0,681,KS,40,0.02349486,16
1107,2018,508,524,697,901,949,Marshall County,10117.0,681,KS,40,0.02349486,16
1108,2018,508,524,697,920,949,Meade County,4575.0,681,KS,40,0.02349486,16
1109,2018,568,713,869,1181,1340,Miami County,32787.0,946,KS,40,-0.081395349,-77
1110,2018,508,524,697,946,949,Mitchell County,6373.0,681,KS,40,0.02349486,16
1111,2018,517,526,700,934,1024,Montgomery County,35471.0,681,KS,40,0.027900147,19
1112,2018,508,580,697,946,949,Morris County,5923.0,681,KS,40,0.02349486,16
1113,2018,508,565,697,874,949,Morton County,3233.0,681,KS,40,0.02349486,16
1114,2018,508,607,697,970,1228,Nemaha County,10178.0,681,KS,40,0.02349486,16
1115,2018,508,599,697,931,949,Neosho County,16512.0,681,KS,40,0.02349486,16
1116,2018,508,607,697,967,970,Ness County,3107.0,681,KS,40,0.02349486,16
1117,2018,508,524,697,1013,1020,Norton County,5671.0,681,KS,40,0.02349486,16
1118,2018,507,594,786,1045,1257,Osage County,16295.0,760,KS,40,0.034210526,26
1119,2018,508,607,697,946,949,Osborne County,3858.0,681,KS,40,0.02349486,16
1120,2018,517,533,709,945,1042,Ottawa County,6091.0,686,KS,40,0.033527697,23
1121,2018,508,607,697,915,1020,Pawnee County,6973.0,681,KS,40,0.02349486,16
1122,2018,508,607,697,1014,1020,Phillips County,5642.0,681,KS,40,0.02349486,16
1123,2018,762,767,1014,1463,1779,Pottawatomie County,21604.0,837,KS,40,0.211469534,177
1124,2018,537,580,736,923,1125,Pratt County,9656.0,743,KS,40,-0.009421265,-7
1125,2018,508,524,697,874,1020,Rawlins County,2519.0,681,KS,40,0.02349486,16
